Conventions,G,BADC-CSV,1
title,G,uk-radiation-obs
source,G,Met Office MIDAS database
creator,G,Met Office
activity,G,Met Office MIDAS Open: UK Land Surface Stations Data
feature_type,G,point series
collection_name,G,midas-open
collection_version_number,G,dataset-version-201908
history,G,Created 2019-08-20
last_revised_date,G,2019-08-20
observation_station,G,bracknell-beaufort-park
historic_county_name,G,berkshire
midas_station_id,G,00838
location,G,51.39,-0.786
height,G,74,m
date_valid,G,1991-01-01 00:00:00,1991-12-31 23:59:59
midas_qc_version_number,G,1
comments,G,The midas_qc_version_number indicates if the data are original received message (0) or current best version (1)
comments,G,This file contains station observations
comments,G,missing values are identified with the missing data flag
missing_value,G,NA
coordinate_variable,ob_end_time,t
long_name,ob_end_time,Date at end of observation period,s
type,ob_end_time,char
comments,ob_end_time,Date and time (YYYY-MM-DD HH:MM:SS) at the end of the observation period
long_name,id,station identifier,1
type,id,char
comments,id,a station may have more than one id assigned to it designated by the id_type
long_name,id_type,identifier type,1
type,id_type,char
comments,id_type,a station may have more than one id assigned to it defined by id_type
long_name,ob_hour_count,Observation hour count,hours
type,ob_hour_count,int
long_name,version_num,midas qc version number,1
type,version_num,int
comments,version_num,The midas_qc_version_number indicates if the data are original received message (0) or current best version (1)
long_name,met_domain_name,message type,1
type,met_domain_name,char
comments,met_domain_name,message type (see MIDAS documentation)
long_name,src_id,unique source identifier or station site number,1
type,src_id,int
comments,src_id,unique source identifier or station site number
long_name,rec_st_ind,state indicator for the record,1
type,rec_st_ind,int
comments,rec_st_ind,state indicator for the current stage in the life of the record (see MIDAS documentation)
long_name,glbl_irad_amt,Global solar irradiation amount,KJ/m2
type,glbl_irad_amt,int
long_name,glbl_irad_amt_q,QC code: Global solar irradiation amount,1
type,glbl_irad_amt_q,int
long_name,difu_irad_amt,Diffuse solar irradiation amount,KJ/m2
type,difu_irad_amt,int
long_name,difu_irad_amt_q,QC code: Diffuse solar irradiation amount,1
type,difu_irad_amt_q,int
long_name,direct_irad,Direct solar irradiation amount,KJ/m2
type,direct_irad,int
long_name,direct_irad_q,QC code: Direct solar irradiation amount,1
type,direct_irad_q,int
long_name,irad_bal_amt,Irradiation balance amount,KJ/m2
type,irad_bal_amt,int
long_name,irad_bal_amt_q,QC code: Irradiation balance amount,1
type,irad_bal_amt_q,int
long_name,glbl_s_lat_irad_amt,Mean global S latitude radiation,KJ/m2
type,glbl_s_lat_irad_amt,int
long_name,glbl_s_lat_irad_amt_q,QC code: Mean global S latitude radiation,1
type,glbl_s_lat_irad_amt_q,int
long_name,glbl_horz_ilmn,Global horizontal illumination,KJ/m2
type,glbl_horz_ilmn,int
long_name,glbl_horz_ilmn_q,QC code: Global horizontal illumination,1
type,glbl_horz_ilmn_q,int
long_name,meto_stmp_time,Met Office receipt stamp time,s
type,meto_stmp_time,char
comments,meto_stmp_time,Met Office receipt stampe time in format (YYYY-MM-DD HH:MM:SS)
long_name,midas_stmp_etime,Elapsed time to storage in MIDAS,minutes
type,midas_stmp_etime,int
data
ob_end_time,id_type,id,ob_hour_count,version_num,met_domain_name,src_id,rec_st_ind,glbl_irad_amt,glbl_irad_amt_q,difu_irad_amt,difu_irad_amt_q,direct_irad,direct_irad_q,irad_bal_amt,irad_bal_amt_q,glbl_s_lat_irad_amt,glbl_s_lat_irad_amt_q,glbl_horz_ilmn,glbl_horz_ilmn_q,meto_stmp_time,midas_stmp_etime
1991-03-10 19:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,22,0,NA,0,NA,0,NA,0,NA,NA
1991-03-10 20:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,22,0,NA,0,NA,0,NA,0,NA,NA
1991-03-10 21:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,22,0,NA,0,NA,0,NA,0,NA,NA
1991-03-10 22:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,22,0,NA,0,NA,0,NA,0,NA,NA
1991-03-10 23:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,22,0,NA,0,NA,0,NA,0,NA,NA
1991-03-11 00:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,22,0,NA,0,NA,0,NA,0,NA,NA
1991-03-11 01:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,22,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-11 02:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,22,0,NA,0,NA,0,NA,0,NA,NA
1991-03-11 03:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,22,0,NA,0,NA,0,NA,0,NA,NA
1991-03-11 04:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,22,0,NA,0,NA,0,NA,0,NA,NA
1991-03-11 05:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,22,0,NA,0,NA,0,NA,0,NA,NA
1991-03-11 06:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,22,1400,NA,0,NA,0,NA,0,NA,NA
1991-03-11 07:00:00,DCNN,5592,1,1,MODLERAD,838,2001,36,9,36,9,22,0,NA,0,NA,0,NA,0,NA,NA
1991-03-11 08:00:00,DCNN,5592,1,1,MODLERAD,838,2001,212,9,212,9,4,9,NA,0,NA,0,NA,0,NA,NA
1991-03-11 09:00:00,DCNN,5592,1,1,MODLERAD,838,2001,252,9,252,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-11 10:00:00,DCNN,5592,1,1,MODLERAD,838,2001,353,109,356,109,4,9,NA,0,NA,0,NA,0,NA,NA
1991-03-11 11:00:00,DCNN,5592,1,1,MODLERAD,838,2001,666,9,662,9,7,9,NA,0,NA,0,NA,0,NA,NA
1991-03-11 12:00:00,DCNN,5592,1,1,MODLERAD,838,2001,749,9,742,9,11,9,NA,0,NA,0,NA,0,NA,NA
1991-03-11 13:00:00,DCNN,5592,1,1,MODLERAD,838,2001,655,109,659,109,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-11 14:00:00,DCNN,5592,1,1,MODLERAD,838,2001,497,109,500,109,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-11 15:00:00,DCNN,5592,1,1,MODLERAD,838,2001,382,9,382,9,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-11 16:00:00,DCNN,5592,1,1,MODLERAD,838,2001,245,109,248,109,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-11 17:00:00,DCNN,5592,1,1,MODLERAD,838,2001,140,9,140,9,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-11 18:00:00,DCNN,5592,1,1,MODLERAD,838,2001,18,9,18,9,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-11 19:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,11,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-11 20:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-11 21:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-11 22:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-11 23:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,11,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-12 00:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-12 01:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,11,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-12 02:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,11,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-12 03:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-12 04:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-12 05:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-12 06:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-12 07:00:00,DCNN,5592,1,1,MODLERAD,838,2001,14,9,11,9,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-12 08:00:00,DCNN,5592,1,1,MODLERAD,838,2001,112,9,112,9,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-12 09:00:00,DCNN,5592,1,1,MODLERAD,838,2001,252,9,252,9,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-12 10:00:00,DCNN,5592,1,1,MODLERAD,838,2001,356,109,360,109,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-12 11:00:00,DCNN,5592,1,1,MODLERAD,838,2001,335,109,338,109,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-12 12:00:00,DCNN,5592,1,1,MODLERAD,838,2001,360,109,364,109,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-12 13:00:00,DCNN,5592,1,1,MODLERAD,838,2001,349,9,349,9,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-12 14:00:00,DCNN,5592,1,1,MODLERAD,838,2001,335,9,335,9,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-12 15:00:00,DCNN,5592,1,1,MODLERAD,838,2001,367,9,367,9,4,9,NA,0,NA,0,NA,0,NA,NA
1991-03-12 16:00:00,DCNN,5592,1,1,MODLERAD,838,2001,410,9,410,9,4,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-12 17:00:00,DCNN,5592,1,1,MODLERAD,838,2001,256,9,256,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-12 18:00:00,DCNN,5592,1,1,MODLERAD,838,2001,47,9,47,9,4,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-12 19:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,4,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-12 20:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,4,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-12 21:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-12 22:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-12 23:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-13 00:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-13 01:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-13 02:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-13 03:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-13 04:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-13 05:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,4,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-13 06:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-13 07:00:00,DCNN,5592,1,1,MODLERAD,838,2001,65,9,65,9,4,9,NA,0,NA,0,NA,0,NA,NA
1991-03-13 08:00:00,DCNN,5592,1,1,MODLERAD,838,2001,338,9,324,9,11,9,NA,0,NA,0,NA,0,NA,NA
1991-03-13 09:00:00,DCNN,5592,1,1,MODLERAD,838,2001,860,9,533,9,659,9,NA,0,NA,0,NA,0,NA,NA
1991-03-13 10:00:00,DCNN,5592,1,1,MODLERAD,838,2001,1372,9,500,9,1836,9,NA,0,NA,0,NA,0,NA,NA
1991-03-13 11:00:00,DCNN,5592,1,1,MODLERAD,838,2001,1804,9,367,9,2732,2209,NA,0,NA,0,NA,0,NA,NA
1991-03-13 12:00:00,DCNN,5592,1,1,MODLERAD,838,2001,1944,9,407,9,2693,9,NA,0,NA,0,NA,0,NA,NA
1991-03-13 13:00:00,DCNN,5592,1,1,MODLERAD,838,2001,1958,9,432,9,2664,2209,NA,0,NA,0,NA,0,NA,NA
1991-03-13 14:00:00,DCNN,5592,1,1,MODLERAD,838,2001,1768,9,428,9,2495,9,NA,0,NA,0,NA,0,NA,NA
1991-03-13 15:00:00,DCNN,5592,1,1,MODLERAD,838,2001,1469,9,342,9,2434,1409,NA,0,NA,0,NA,0,NA,NA
1991-03-13 16:00:00,DCNN,5592,1,1,MODLERAD,838,2001,864,9,241,9,1969,1409,NA,0,NA,0,NA,0,NA,NA
1991-03-13 17:00:00,DCNN,5592,1,1,MODLERAD,838,2001,428,9,173,9,1145,2209,NA,0,NA,0,NA,0,NA,NA
1991-03-13 18:00:00,DCNN,5592,1,1,MODLERAD,838,2001,50,9,43,9,7,9,NA,0,NA,0,NA,0,NA,NA
1991-03-13 19:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-13 20:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-13 21:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-13 22:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-13 23:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-14 00:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-14 01:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-14 02:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-14 03:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-14 04:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-14 05:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-14 06:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-14 07:00:00,DCNN,5592,1,1,MODLERAD,838,2001,72,9,68,9,4,2209,NA,0,NA,0,NA,0,NA,NA
1991-03-14 08:00:00,DCNN,5592,1,1,MODLERAD,838,2001,202,9,187,9,86,9,NA,0,NA,0,NA,0,NA,NA
1991-03-14 09:00:00,DCNN,5592,1,1,MODLERAD,838,2001,180,9,176,9,86,0,NA,0,NA,0,NA,0,NA,NA
1991-03-14 10:00:00,DCNN,5592,1,1,MODLERAD,838,2001,569,9,518,9,58,9,NA,0,NA,0,NA,0,NA,NA
1991-03-14 11:00:00,DCNN,5592,1,1,MODLERAD,838,2001,410,9,410,9,4,9,NA,0,NA,0,NA,0,NA,NA
1991-03-14 12:00:00,DCNN,5592,1,1,MODLERAD,838,2001,583,9,565,9,11,9,NA,0,NA,0,NA,0,NA,NA
1991-03-14 13:00:00,DCNN,5592,1,1,MODLERAD,838,2001,673,9,659,9,11,9,NA,0,NA,0,NA,0,NA,NA
1991-03-14 14:00:00,DCNN,5592,1,1,MODLERAD,838,2001,1048,9,875,9,205,2209,NA,0,NA,0,NA,0,NA,NA
1991-03-14 15:00:00,DCNN,5592,1,1,MODLERAD,838,2001,709,9,576,9,216,2209,NA,0,NA,0,NA,0,NA,NA
1991-03-14 16:00:00,DCNN,5592,1,1,MODLERAD,838,2001,263,9,256,9,7,9,NA,0,NA,0,NA,0,NA,NA
1991-03-14 17:00:00,DCNN,5592,1,1,MODLERAD,838,2001,90,9,86,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-14 18:00:00,DCNN,5592,1,1,MODLERAD,838,2001,36,9,36,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-14 19:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-14 20:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-14 21:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-14 22:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-14 23:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-15 00:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-15 01:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-15 02:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-15 03:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-15 04:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-15 05:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-15 06:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-15 07:00:00,DCNN,5592,1,1,MODLERAD,838,2001,29,9,29,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-15 08:00:00,DCNN,5592,1,1,MODLERAD,838,2001,122,9,122,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-15 09:00:00,DCNN,5592,1,1,MODLERAD,838,2001,198,9,198,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-15 10:00:00,DCNN,5592,1,1,MODLERAD,838,2001,490,109,493,109,4,9,NA,0,NA,0,NA,0,NA,NA
1991-03-15 11:00:00,DCNN,5592,1,1,MODLERAD,838,2001,612,9,612,9,4,9,NA,0,NA,0,NA,0,NA,NA
1991-03-15 12:00:00,DCNN,5592,1,1,MODLERAD,838,2001,1134,9,886,9,317,9,NA,0,NA,0,NA,0,NA,NA
1991-03-15 13:00:00,DCNN,5592,1,1,MODLERAD,838,2001,688,9,670,9,11,9,NA,0,NA,0,NA,0,NA,NA
1991-03-15 14:00:00,DCNN,5592,1,1,MODLERAD,838,2001,637,9,623,9,7,2209,NA,0,NA,0,NA,0,NA,NA
1991-03-15 15:00:00,DCNN,5592,1,1,MODLERAD,838,2001,482,109,486,109,7,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-15 16:00:00,DCNN,5592,1,1,MODLERAD,838,2001,464,9,461,9,7,2209,NA,0,NA,0,NA,0,NA,NA
1991-03-15 17:00:00,DCNN,5592,1,1,MODLERAD,838,2001,166,9,162,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-15 18:00:00,DCNN,5592,1,1,MODLERAD,838,2001,50,109,54,109,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-15 19:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-15 20:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-15 21:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-15 22:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-15 23:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-16 00:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-16 01:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-16 02:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-16 03:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-16 04:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-16 05:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-16 06:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-16 07:00:00,DCNN,5592,1,1,MODLERAD,838,2001,54,9,54,9,7,0,NA,0,NA,0,NA,0,NA,NA
1991-03-16 08:00:00,DCNN,5592,1,1,MODLERAD,838,2001,234,9,230,9,4,9,NA,0,NA,0,NA,0,NA,NA
1991-03-16 09:00:00,DCNN,5592,1,1,MODLERAD,838,2001,533,9,493,9,76,2209,NA,0,NA,0,NA,0,NA,NA
1991-03-16 10:00:00,DCNN,5592,1,1,MODLERAD,838,2001,432,9,418,9,29,9,NA,0,NA,0,NA,0,NA,NA
1991-03-16 11:00:00,DCNN,5592,1,1,MODLERAD,838,2001,558,109,562,109,4,9,NA,0,NA,0,NA,0,NA,NA
1991-03-16 12:00:00,DCNN,5592,1,1,MODLERAD,838,2001,580,9,580,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-16 13:00:00,DCNN,5592,1,1,MODLERAD,838,2001,212,9,212,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-16 14:00:00,DCNN,5592,1,1,MODLERAD,838,2001,184,9,184,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-16 15:00:00,DCNN,5592,1,1,MODLERAD,838,2001,202,9,202,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-16 16:00:00,DCNN,5592,1,1,MODLERAD,838,2001,90,9,90,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-16 17:00:00,DCNN,5592,1,1,MODLERAD,838,2001,104,9,104,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-16 18:00:00,DCNN,5592,1,1,MODLERAD,838,2001,22,9,18,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-16 19:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-16 20:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-16 21:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-16 22:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,4,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-16 23:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-17 00:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,4,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-17 01:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-17 02:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,4,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-17 03:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-17 04:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-17 05:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-17 06:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-17 07:00:00,DCNN,5592,1,1,MODLERAD,838,2001,43,9,43,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-17 08:00:00,DCNN,5592,1,1,MODLERAD,838,2001,180,9,180,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-17 09:00:00,DCNN,5592,1,1,MODLERAD,838,2001,382,9,382,9,4,0,NA,0,NA,0,NA,0,NA,NA
1991-03-17 10:00:00,DCNN,5592,1,1,MODLERAD,838,2001,846,9,684,9,230,9,NA,0,NA,0,NA,0,NA,NA
1991-03-17 11:00:00,DCNN,5592,1,1,MODLERAD,838,2001,734,9,720,9,11,9,NA,0,NA,0,NA,0,NA,NA
1991-03-17 12:00:00,DCNN,5592,1,1,MODLERAD,838,2001,497,109,500,109,11,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-17 13:00:00,DCNN,5592,1,1,MODLERAD,838,2001,338,9,338,9,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-17 14:00:00,DCNN,5592,1,1,MODLERAD,838,2001,306,9,306,9,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-17 15:00:00,DCNN,5592,1,1,MODLERAD,838,2001,140,109,144,109,11,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-17 16:00:00,DCNN,5592,1,1,MODLERAD,838,2001,169,9,169,9,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-17 17:00:00,DCNN,5592,1,1,MODLERAD,838,2001,173,9,173,9,11,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-17 18:00:00,DCNN,5592,1,1,MODLERAD,838,2001,54,9,54,9,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-17 19:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,11,2200,NA,0,NA,0,NA,0,NA,NA
1991-03-17 20:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-17 21:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-17 22:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-17 23:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,11,0,NA,0,NA,0,NA,0,NA,NA
1991-03-18 00:00:00,DCNN,5592,1,1,MODLERAD,838,2001,0,9,0,9,11,0,NA,0,NA,0,NA,0,NA,NA
